name,country,latitude,longitude,near_hotspot,hotspot_info
Bisan Elemintary School For Girls,Palestine,32.220037,35.267634,True,Nablus (156 events)
Al-Jabari School for Boys,Palestine,31.53502,35.103038,True,Hebron (147 events)
Awarta Elemintary School For Girls,Palestine,32.165364,35.28821,True,Nablus (156 events)
Al Rashed Secondary School For Boys,Palestine,32.100161,35.283358,True,Salfit (50 events)
TUNGA SCIENCE ACADEMY,Nigeria,11.961953,8.466871,True,Kano Municipal (3 events)
ZUBAIRU BIN AWAWM,Nigeria,11.961727,8.467114,True,Kano Municipal (3 events)
JAUDATU SPECIAL PRIMARY SCHOOL,Nigeria,11.959132,8.470072,True,Kano Municipal (3 events)
HAJARA MEMORIAL SCIENCE SCHOOL,Nigeria,11.960711,8.470739,True,Kano Municipal (3 events)
SAUBAN ACADEMY,Nigeria,11.962432,8.467983,True,Kano Municipal (3 events)
BRIGHT MIFTAHULKHAIR,Nigeria,11.966228,8.475426,True,Kano Municipal (3 events)
IBN KASIR ACADEMY,Nigeria,12.036534,8.564044,True,Kano Municipal (3 events)
FATHU RABBANI MAL. HASSAN,Nigeria,12.036557,8.56322,True,Kano Municipal (3 events)
HUSNAH BEST ACADEMY,Nigeria,12.046101,8.566442,True,Kano Municipal (3 events)
FATIMA B IDRIS,Nigeria,12.054925,8.580471,True,Kano Municipal (3 events)
BINTA FOUNDATION,Nigeria,12.055975,8.581546,True,Kano Municipal (3 events)
EDUCATION,Nigeria,11.958576,8.472248,True,Kano Municipal (3 events)
ALKHAIRAT ACADEMY,Nigeria,11.960619,8.466974,True,Kano Municipal (3 events)
ALISHBA ACADEMY,Nigeria,11.953573,8.470994,True,Kano Municipal (3 events)
DORAYI COMMUNITY SCHOOL,Nigeria,11.957934,8.469774,True,Kano Municipal (3 events)
MAKARANTAR MAL SAMAILA,Nigeria,11.956972,8.470126,True,Kano Municipal (3 events)
AL-ITKAN ACADEMY,Nigeria,11.958567,8.470131,True,Kano Municipal (3 events)
TALENT BEST ACADEMY,Nigeria,11.954756,8.471757,True,Kano Municipal (3 events)
ANWARUL MUHAMMADIYYA,Nigeria,11.957401,8.470805,True,Kano Municipal (3 events)
MAKARATAR ZUBAIRU BIN AWAM,Nigeria,12.04074,8.564711,True,Kano Municipal (3 events)
ABDULLAHI BIN MASUD ( FAISALIYYA) ISLAMIYYA,Nigeria,11.955246,8.470527,True,Kano Municipal (3 events)
MADARASATUL ADAM MAIGARI ISLAMIYYA,Nigeria,12.047299,8.567795,True,Kano Municipal (3 events)
DAN TAMASHE JUNIOR SECONDARY SCHOOL,Nigeria,12.049783,8.580322,True,Kano Municipal (3 events)
GIDAN GADO SCIENCE ACADEMY AND ISLAMIYYA,Nigeria,12.050352,8.579489,True,Kano Municipal (3 events)
IBN KASIR ACADEMY,Nigeria,12.037624,8.563908,True,Kano Municipal (3 events)
MAKARANTAR MALAM MAI JAN LEBE,Nigeria,12.039134,8.563643,True,Kano Municipal (3 events)
MAKARANTAR MALAM IBRAHIM MAI YAR HULA,Nigeria,12.039516,8.564235,True,Kano Municipal (3 events)
ULIN NUHA NURSERY AND PRIMARY,Nigeria,12.052392,8.578922,True,Kano Municipal (3 events)
DAR ARQAM,Nigeria,12.056992,8.583236,False,
SHAMSUL HUDA AL ISLAMIYYA,Nigeria,12.042325,8.572764,True,Kano Municipal (3 events)
AL-HIKIMA ISLAMIC INSTITUTE,Nigeria,12.043172,8.572195,True,Kano Municipal (3 events)
RIMIN KEBE SPECIALI PRIMARY SCHOOL,Nigeria,12.046472,8.570273,True,Kano Municipal (3 events)
MARKAZU ISALIL KHAIR UMMATI SCHOOL,Nigeria,12.045899,8.570417,True,Kano Municipal (3 events)
MA AHAD,Nigeria,12.034257,8.561321,True,Kano Municipal (3 events)
BUL BULA SPECIAL PRAMARY SCHOOL,Nigeria,12.036236,8.563577,True,Kano Municipal (3 events)
ALMUHAJIRUN WAL ANSAR LITAHFIZUL QUR AN WADDARASATUK ILAMIYYA,Nigeria,12.053948,8.577231,True,Kano Municipal (3 events)
AMATULRAHMAN ROYAL INT' SCHOOL KANO,Nigeria,11.964485,8.468159,True,Kano Municipal (3 events)
MAKARANTAR MALAM SAMA'ILA,Nigeria,11.959821,8.472224,True,Kano Municipal (3 events)
DARUL QIR'AN FOUNDATION,Nigeria,11.956077,8.473868,True,Kano Municipal (3 events)
DARUL KAIR INTNL SCHOOLS,Nigeria,11.956579,8.470919,True,Kano Municipal (3 events)
HAFSA LITAHAFEZUL QUR AN,Nigeria,11.958629,8.472748,True,Kano Municipal (3 events)
MADINA COLLEGE KANO,Nigeria,11.965756,8.469547,True,Kano Municipal (3 events)
MAKARANTAR MALAN HARISU DORAYI,Nigeria,11.964648,8.469258,True,Kano Municipal (3 events)
TUNGA SCIENCE ACADEMY,Nigeria,11.962221,8.466931,True,Kano Municipal (3 events)
NASHRUL ULUMI AL-ISLAMIYYA PRIMARY SEC.DORAYI KARAMA,Nigeria,11.96437,8.479682,True,Kano Municipal (3 events)
KARANTAR MALAM AUWAL FARIN MASALLACHI,Nigeria,11.960154,8.467671,True,Kano Municipal (3 events)
MAKARANTAR TASIU MAI ALMAJIRAI,Nigeria,11.960608,8.467523,True,Kano Municipal (3 events)
ALQAMAR COLLEGE KANO,Nigeria,11.962644,8.477649,True,Kano Municipal (3 events)
MAKARATAR MLM ABDULMUMINU,Nigeria,11.962714,8.477798,True,Kano Municipal (3 events)
MAKARANTAR MLM ISUHU,Nigeria,11.961998,8.478663,True,Kano Municipal (3 events)
DOGARA MODEL COLLEGE,Nigeria,11.966489,8.479112,True,Kano Municipal (3 events)
ZAHEERA INTERNATIONAL SCHOOL,Nigeria,12.051745,8.574165,True,Kano Municipal (3 events)
SALLDANS ROYAL ACADEMY,Nigeria,11.959926,8.477469,True,Kano Municipal (3 events)
MUHAMMADU SUNUSI RAYADU SALIHIN SCHOOL,Nigeria,11.958787,8.477011,True,Kano Municipal (3 events)
SHEIK ABUBAKAR RAMADAN LITAHFIZUL QUR AN,Nigeria,11.959642,8.474313,True,Kano Municipal (3 events)
ASHABUL KAHFI QADIRIYYA RIYADUL JANNAH,Nigeria,11.959674,8.475703,True,Kano Municipal (3 events)
MIGA INTRNATIONAL ACADEMY,Nigeria,11.961835,8.474537,True,Kano Municipal (3 events)
EAMANI SCHOOL,Nigeria,11.96261,8.475043,True,Kano Municipal (3 events)
BINTA AHMAD MEMORIAL ACADEMY,Nigeria,11.961122,8.473615,True,Kano Municipal (3 events)
NANA KHADIJAILAMIYYA,Nigeria,11.960411,8.472858,True,Kano Municipal (3 events)
MAKARANTAR MAL ME MANGWARO,Nigeria,12.034371,8.563149,True,Kano Municipal (3 events)
ASSAYYADA AISHA COLLEGE,Nigeria,12.035364,8.564468,True,Kano Municipal (3 events)
KHULAFA'U RRASHIDIN RIDWAN IBRAHIM ACADEMY,Nigeria,11.961282,8.465725,True,Kano Municipal (3 events)
Dura Alqare' High school For Boys,Palestine,31.958282,35.227681,True,Al Quds (93 events)
Al Sawahreh School For Boys,Palestine,31.745047,35.265833,True,Bethlehem (68 events)
Cobar High School For Girls,Palestine,31.978562,35.166148,False,
Qebia High School For Boys,Palestine,31.97705,35.008929,False,
Dair Dibwan School,Palestine,31.909682,35.266573,True,Al Quds (93 events)
St. Paul Anglican Primary School Simawa,Nigeria,6.7727,3.49381,False,
Salem And Deer Al Hatab Basic,Palestine,32.211542,35.317356,True,Nablus (156 events)
Balata Elemintary School For Girls,Palestine,32.208574,35.285058,True,Nablus (156 events)
Oudala Elemintary Mix School (A),Palestine,32.155058,35.276705,True,Nablus (156 events)
Jalud Elemintary Mix School,Palestine,32.065025,35.316905,False,
Dair Sharaf Secondary Mix School,Palestine,32.254637,35.191016,True,Nablus (156 events)
Bazaria Secondary School For Boys- Under Construction,Palestine,32.305496,35.155797,False,
Al Salam Elemintary School For Boys,Palestine,32.147209,35.288154,False,
Ascension Intl. School,Nigeria,5.555481,5.774995,True,Uvwie (5 events)
Qabalan Elemintary School For Boys,Palestine,32.106173,35.285849,False,
Al-Sera Boy's School,Palestine,31.471619,35.005385,False,
Asirah Al Shamaliah Elementary School For Boys,Palestine,32.25226,35.269186,True,Nablus (156 events)
Amr Bin Al 'as For Boys,Palestine,32.217529,35.266489,True,Nablus (156 events)
Yetma Secondary School For Girls,Palestine,32.109411,35.269581,True,Salfit (50 events)
Church of God Mission,Nigeria,5.522361,5.755944,True,Udu (7 events)
Saed Bin Ameer Elemintary School For Girls,Palestine,32.221269,35.229005,True,Nablus (156 events)
Bait Fourik School For Boys,Palestine,32.185671,35.325688,True,Nablus (156 events)
Salhab School,Palestine,31.523679,35.094833,True,Hebron (147 events)
Jamain Secondary School For Boys,Palestine,32.130599,35.204072,True,Salfit (50 events)
Al Hajeh Rashdah Secondary School For Girls,Palestine,32.231325,35.251963,True,Nablus (156 events)
Alkum School for Girls,Palestine,31.533819,34.96773,False,
Khorsa High School For Girls,Palestine,31.489049,35.020728,True,Hebron (147 events)
Al Nizameiah Elementary School For Girls,Palestine,32.217317,35.269689,True,Nablus (156 events)
Al Lubban Elemintary Mix School,Palestine,32.069785,35.242404,True,Salfit (50 events)
St. Anthony Cathedral Uromi,Nigeria,6.714718,6.327126,False,
Catholic Comprehensive High School,Nigeria,7.131995,3.333305,True,Abeokuta South (3 events)
St Leo's College Abeokuta,Nigeria,7.128189,3.328791,True,Abeokuta South (3 events)
St. Paul Primary & Secondary School,Nigeria,9.923618,8.886418,True,Jos North (8 events)
COVENANT HALL SCHOOL,Nigeria,6.44431,3.512497,True,Eti-Osa (2 events)
Animal House,Nigeria,7.301515,5.133762,True,Akure South (13 events)
SOS Chemical Store,Nigeria,7.301641,5.13381,True,Akure South (13 events)
Electrical Electronics Laboratory,Nigeria,7.302404,5.133194,True,Akure South (13 events)
Chemistry Research Laboratory,Nigeria,7.302278,5.133892,True,Akure South (13 events)
Life Spring School,Nigeria,7.288554,5.149951,True,Akure South (13 events)
"United Anglican Primary School, Alapako-Sogunje",Nigeria,6.794811,3.122379,False,
Talfit Secondary Mix School,Palestine,32.082822,35.295886,False,
Der Samet School For Girls,Palestine,31.523656,34.97067,False,
Nos Jbail school,Palestine,32.283958,35.216126,True,Nablus (156 events)
Bel'en Secondary Mixed School,Palestine,31.929293,35.077148,False,
Rak'a Elementery School For Girls,Palestine,31.461821,35.115903,True,Hebron (147 events)
Qoseen For Girls,Palestine,32.23717,35.184914,True,Nablus (156 events)
Qoseen School For Boys,Palestine,32.235768,35.187535,True,Nablus (156 events)
Mohamed Tufaha Elemintary School For Girls,Palestine,32.236463,35.242218,True,Nablus (156 events)
Al Ahd School And Kindergarten,Palestine,31.52445,35.095051,True,Hebron (147 events)
Elemintary School For Girls,Palestine,32.205435,35.285177,True,Nablus (156 events)
Kofur Kalil Elemintary School For Boys,Palestine,32.193616,35.277439,True,Nablus (156 events)
Baptist High school,Nigeria,7.630301,4.163907,True,Iwo (1 events)
D.C School,Nigeria,7.64491,4.17755,True,Iwo (1 events)
School Of Postgraduates (Phase 2),Nigeria,7.299336,5.134929,True,Akure South (13 events)
Regina Mundi Girls Secondary School,Nigeria,7.639742,4.170549,True,Iwo (1 events)
Royal Steps Academy,Nigeria,9.894177,8.886279,True,Jos North (8 events)
Mohammed Al Mktoom School For Handicapped,Palestine,31.513514,35.096632,True,Hebron (147 events)
Al Qawasma School For Girls,Palestine,31.531351,35.104032,True,Hebron (147 events)
Al Moghayer Secondary School For Girls,Palestine,32.018761,35.348575,False,
Al Imam Al Shaf'i,Palestine,32.206262,35.281981,True,Nablus (156 events)
Balatah Al Balad,Palestine,32.211325,35.283042,True,Nablus (156 events)
Al Amal kindergarten,Palestine,32.411016,35.201964,False,
Bara'm Alnoor Aleslamia,Palestine,32.406566,35.198613,False,
Al Dahria Kindergarten,Palestine,31.417899,34.982992,False,
Reyadh Al Salhen,Palestine,31.55951,35.107782,True,Hebron (147 events)
Umm Dar kindergarten,Palestine,32.457835,35.135645,False,
Al Manar,Palestine,32.154213,35.276887,True,Nablus (156 events)
Al Quds,Palestine,32.222126,35.22855,True,Nablus (156 events)
Al Najah,Palestine,32.158358,35.260064,True,Nablus (156 events)
Ghassan Kanafanee Kindergarten,Palestine,31.405638,34.97592,False,
Baraim Sabastia,Palestine,32.27363,35.199486,True,Nablus (156 events)
Al-Quran,Palestine,31.536749,35.107772,True,Hebron (147 events)
Al Seddik,Palestine,31.502553,35.05961,True,Hebron (147 events)
Al Quds Open University,Palestine,31.543799,35.08473,True,Hebron (147 events)
Al Itihad Secondary Mix School,Palestine,32.238411,35.212142,True,Nablus (156 events)
Enugu State College Of Education Technical Enugu,Nigeria,6.45951,7.499036,True,Enugu North (4 events)
"Enugu State College Of Education (Technical), Enugu",Nigeria,6.460075,7.498636,True,Enugu North (4 events)
"Pharmacy Dept, Enugu State University Teaching Hospital",Nigeria,6.461387,7.49381,True,Enugu North (4 events)
"Hematology Dept, Enugu State University Teaching Hospital",Nigeria,6.461937,7.494073,True,Enugu North (4 events)
"Eye Theatre/Clinic, Children Out Patient Clinic/Gynae Ward, Enugu State Teaching Hospital",Nigeria,6.461798,7.493526,True,Enugu North (4 events)
FederalUniversity Ndufu Alike Ikwo,Nigeria,6.131894,8.143583,False,
Chisome Tutors,Nigeria,6.459673,7.536035,True,Enugu North (4 events)
Qatr Al Nada,Palestine,32.217996,35.242143,True,Nablus (156 events)
Dreams,Palestine,32.219077,35.301745,True,Nablus (156 events)
Al Tofolah Al Saedah,Palestine,32.225455,35.244319,True,Nablus (156 events)
Ahbab Allah,Palestine,32.219874,35.245744,True,Nablus (156 events)
Marah,Palestine,31.504182,35.060102,True,Hebron (147 events)
Al Mostaqbal,Palestine,32.264998,35.199421,True,Nablus (156 events)
Zahrat Al Nesan,Palestine,31.503514,35.059697,True,Hebron (147 events)
Palestenian Polytechnic,Palestine,31.50517,35.089821,True,Hebron (147 events)
Se'er High School For Boys,Palestine,31.587642,35.146761,True,Hebron (147 events)
Bait Dajan Secondary School For Boys,Palestine,32.19468,35.362941,False,
Awarta Secondary Mix School,Palestine,32.16484,35.285307,True,Nablus (156 events)
Al Awkaf School,Palestine,32.224514,35.245629,True,Nablus (156 events)
Palestine Elemintary School,Palestine,32.13096,35.201569,True,Salfit (50 events)
Bazaria Elemintary Mix School,Palestine,32.307171,35.164304,False,
Qusrah Secondary School For Girls,Palestine,32.088332,35.326364,False,
Jamal Al Masri Secondary School For Girls,Palestine,32.221042,35.228901,True,Nablus (156 events)
Talfit Secondary School For Girls,Palestine,32.085055,35.293573,False,
Khalid Bin Al Walid School For Boys,Palestine,32.130528,35.344455,False,
Islamic Secondary School For Boys,Palestine,32.224378,35.23938,True,Nablus (156 events)
Awael Al Talaba,Palestine,31.502761,34.955006,False,
Bait Wazan Elemintary School,Palestine,32.22341,35.1965,True,Nablus (156 events)
Deer Ahatab For Girls,Palestine,32.21791,35.326823,True,Nablus (156 events)
Zahrat Al Mada'n,Palestine,32.239455,35.213956,True,Nablus (156 events)
Salvatorian Sisters,Palestine,31.840913,35.131209,True,Al Quds (93 events)
Reham Institute,Palestine,31.838811,35.137853,True,Al Quds (93 events)
Edward Sae'd for music,Palestine,31.970971,35.196834,True,Al Quds (93 events)
Jericho Institute For Training,Palestine,31.84877,35.452266,True,Jericho (14 events)
Osrien Secondary School For Girls,Palestine,32.126189,35.311119,False,
Stanford Model High school,Nigeria,10.291273,9.789295,True,Bauchi (7 events)
Iworo Ajido Model College,Nigeria,6.437166,2.973844,False,
Oudala Elemintary Mix School (B),Palestine,32.152419,35.273503,True,Nablus (156 events)
Qabalan Elemintary School For Girls,Palestine,32.1047,35.286823,False,
Bassam Al Shak'a Secondary School For Boys,Palestine,32.214003,35.285456,True,Nablus (156 events)
Samer Naim Abd Al Hadi School For Boys,Palestine,32.208492,35.279956,True,Nablus (156 events)
Deer Alhatab Elementary Mix School,Palestine,32.215748,35.320758,True,Nablus (156 events)
Qusrah Secondary School For Boys,Palestine,32.089368,35.325812,False,
Yatta & Al-Huda Elementary School for Girls,Palestine,31.444162,35.088588,True,Hebron (147 events)
Asma' Elemintary School For Girls,Palestine,32.223537,35.25473,True,Nablus (156 events)
Bethlahem University Office,Palestine,31.840336,35.133218,True,Al Quds (93 events)
Izisco Obos,Nigeria,5.536736,5.758595,True,Udu (7 events)
Powell School,Nigeria,5.566437,5.781282,True,Uvwie (5 events)
Maranatta Schools,Nigeria,5.544204,5.77098,True,Udu (7 events)
Fortress Intl. School,Nigeria,5.535741,5.763561,True,Udu (7 events)
Sure Success Group of Schools,Nigeria,5.53656,5.755324,True,Udu (7 events)
Glorious Kiddies School,Nigeria,5.565553,5.781604,True,Uvwie (5 events)
Children Foundation Nur and Pri School,Nigeria,5.540775,5.770412,True,Udu (7 events)
Edulyn  School,Nigeria,5.564473,5.754772,True,Uvwie (5 events)
Desan School,Nigeria,5.557732,5.764135,True,Uvwie (5 events)
Gloryland Academy,Nigeria,5.538192,5.760131,True,Udu (7 events)
Ighogbadu Primary School,Nigeria,5.532457,5.758263,True,Udu (7 events)
Grace Fountain School,Nigeria,5.561183,5.772842,True,Uvwie (5 events)
Montessori International School,Nigeria,5.539578,5.748819,True,Uvwie (5 events)
Great Grace,Nigeria,5.543472,5.737891,True,Uvwie (5 events)
Premier School Zaria,Nigeria,11.09981,7.716192,True,Sabon Gari (4 events)
Classical Int.  School,Nigeria,5.522093,5.761259,True,Udu (7 events)
Staford House Intl. College,Nigeria,5.545456,5.781869,True,Udu (7 events)
Holy Martyrs of Uganda Seminary,Nigeria,5.546704,5.782063,True,Udu (7 events)
Royal Heritage School,Nigeria,5.544014,5.778643,True,Udu (7 events)
Great Treasure Gold High School,Nigeria,5.558104,5.763682,True,Uvwie (5 events)
Compos Mentis Intl. School,Nigeria,5.538118,5.749232,True,Uvwie (5 events)
Flomatry Intl. Group of Schools,Nigeria,5.533747,5.748061,True,Uvwie (5 events)
Unique Intl. School,Nigeria,5.56589,5.774279,True,Uvwie (5 events)
Aunty Gold's Christian Academy,Nigeria,5.566289,5.772471,True,Uvwie (5 events)
State School of Nursing,Nigeria,5.534864,5.742567,True,Uvwie (5 events)
St. Anthony Group of School,Nigeria,5.540726,5.761042,True,Udu (7 events)
Cradlelight School,Nigeria,5.558268,5.760306,True,Uvwie (5 events)
Christ the Redeemer's Prime Seed High School,Nigeria,5.542098,5.765585,True,Udu (7 events)
Brianville Intl. School,Nigeria,5.539146,5.772496,True,Udu (7 events)
Ekpan Secondary School,Nigeria,5.562772,5.747058,True,Uvwie (5 events)
Excel Montissori School,Nigeria,5.550609,5.775656,True,Udu (7 events)
Iris School,Nigeria,5.536871,5.749403,True,Uvwie (5 events)
Best Foundation Nur and Pri School,Nigeria,5.537186,5.758149,True,Udu (7 events)
Life Spring Model School,Nigeria,5.542097,5.784418,True,Udu (7 events)
Souls Harvester Schools,Nigeria,5.539145,5.758816,True,Udu (7 events)
Seat of Wisdom Model School,Nigeria,5.562911,5.751136,True,Uvwie (5 events)
Perpetual Nursery and Primary School,Nigeria,5.559831,5.776825,True,Uvwie (5 events)
Rolu Group of Schools,Nigeria,5.533228,5.751228,True,Udu (7 events)
Bright Hope Schools,Nigeria,5.532494,5.753449,True,Udu (7 events)
Graceville Nus and primary School,Nigeria,5.554277,5.777185,True,Udu (7 events)
Glorious Excellence School,Nigeria,5.55113,5.7732,True,Udu (7 events)
Edulyn College,Nigeria,5.564561,5.755527,True,Uvwie (5 events)
Mother of Redeemer Cat. Sec School,Nigeria,5.548785,5.781392,True,Udu (7 events)
Brightfield Intl. Group of school,Nigeria,5.562904,5.75642,True,Uvwie (5 events)
Staford House Nursery and Primary School,Nigeria,5.545029,5.781928,True,Udu (7 events)
Edgeba Estate School,Nigeria,5.538113,5.733645,True,Uvwie (5 events)
Ugboroke Primary School,Nigeria,5.544528,5.745744,True,Uvwie (5 events)
Ejiro Schools,Nigeria,5.536445,5.760869,True,Udu (7 events)
Alphameric Schools,Nigeria,5.530456,5.752235,True,Udu (7 events)
Pinnacle of Excellence School,Nigeria,5.559992,5.76448,True,Uvwie (5 events)
Spring Hill School,Nigeria,5.562516,5.757898,True,Uvwie (5 events)
Ochuks Academy,Nigeria,5.539362,5.76213,True,Udu (7 events)
Divine Grace Schools,Nigeria,5.539855,5.772666,True,Udu (7 events)
Rhema Champion School,Nigeria,5.554441,5.774076,True,Uvwie (5 events)
Reigners Academy,Nigeria,5.565581,5.772329,True,Uvwie (5 events)
Dore Numa College Warri,Nigeria,5.50748,5.762391,True,Udu (7 events)
State School Olodi Primary School,Nigeria,5.526333,5.757272,True,Udu (7 events)
Hillfield International Schools,Nigeria,5.530644,5.754009,True,Udu (7 events)
Standard High School,Nigeria,5.564809,5.761743,True,Uvwie (5 events)
Divine Victory School,Nigeria,5.532955,5.756543,True,Udu (7 events)
St. Augustine Schools,Nigeria,5.531723,5.757365,True,Udu (7 events)
Chemistry Lab 2,Nigeria,7.301714,5.134041,True,Akure South (13 events)
3 in 1 C,Nigeria,7.300878,5.133692,True,Akure South (13 events)
Messiah African Church Group of Schools,Nigeria,5.530283,5.745346,True,Uvwie (5 events)
