Country,Admin1,Admin2,Year,Events,Fatalities
Nigeria,Plateau,Kanke,2017,1,0
Nigeria,Plateau,Kanke,2018,2,26
Nigeria,Plateau,Kanke,2019,0,0
Nigeria,Plateau,Kanke,2020,0,0
Nigeria,Plateau,Kanke,2021,0,0
Nigeria,Plateau,Kanke,2022,0,0
Nigeria,Plateau,Kanke,2023,1,0
Nigeria,Plateau,Kanke,2024,0,0
Nigeria,Plateau,Kanke,2025,0,0
Nigeria,Plateau,Kanke,2026,0,0
Nigeria,Plateau,Langtang North,1997,0,0
Nigeria,Plateau,Langtang North,1998,0,0
Nigeria,Plateau,Langtang North,1999,0,0
Nigeria,Plateau,Langtang North,2000,0,0
Nigeria,Plateau,Langtang North,2001,0,0
Nigeria,Plateau,Langtang North,2002,0,0
Nigeria,Plateau,Langtang North,2003,0,0
Nigeria,Plateau,Langtang North,2004,5,0
Nigeria,Plateau,Langtang North,2005,0,0
Nigeria,Plateau,Langtang North,2006,0,0
Nigeria,Plateau,Langtang North,2007,0,0
Nigeria,Plateau,Langtang North,2008,0,0
Nigeria,Plateau,Langtang North,2009,0,0
Nigeria,Plateau,Langtang North,2010,0,0
Nigeria,Plateau,Langtang North,2011,0,0
Nigeria,Plateau,Langtang North,2012,3,146
Nigeria,Plateau,Langtang North,2013,4,59
Nigeria,Plateau,Langtang North,2014,1,6
Nigeria,Plateau,Langtang North,2015,0,0
Nigeria,Plateau,Langtang North,2016,0,0
Nigeria,Plateau,Langtang North,2017,0,0
Nigeria,Plateau,Langtang North,2018,0,0
Nigeria,Plateau,Langtang North,2019,0,0
Nigeria,Plateau,Langtang North,2020,2,20
Nigeria,Plateau,Langtang North,2021,0,0
Nigeria,Plateau,Langtang North,2022,0,0
Nigeria,Plateau,Langtang North,2023,0,0
Nigeria,Plateau,Langtang North,2024,0,0
Nigeria,Plateau,Langtang North,2025,0,0
Nigeria,Plateau,Langtang North,2026,0,0
Nigeria,Plateau,Langtang South,1997,0,0
Nigeria,Plateau,Langtang South,1998,0,0
Nigeria,Plateau,Langtang South,1999,0,0
Nigeria,Plateau,Langtang South,2000,0,0
Nigeria,Plateau,Langtang South,2001,0,0
Nigeria,Plateau,Langtang South,2002,0,0
Nigeria,Plateau,Langtang South,2003,0,0
Nigeria,Plateau,Langtang South,2004,1,10
Nigeria,Plateau,Langtang South,2005,0,0
Nigeria,Plateau,Langtang South,2006,0,0
Nigeria,Plateau,Langtang South,2007,0,0
Nigeria,Plateau,Langtang South,2008,0,0
Nigeria,Plateau,Langtang South,2009,0,0
Nigeria,Plateau,Langtang South,2010,0,0
Nigeria,Plateau,Langtang South,2011,0,0
Nigeria,Plateau,Langtang South,2012,0,0
Nigeria,Plateau,Langtang South,2013,0,0
Nigeria,Plateau,Langtang South,2014,0,0
Nigeria,Plateau,Langtang South,2015,0,0
Nigeria,Plateau,Langtang South,2016,0,0
Nigeria,Plateau,Langtang South,2017,0,0
Nigeria,Plateau,Langtang South,2018,0,0
Nigeria,Plateau,Langtang South,2019,0,0
Nigeria,Plateau,Langtang South,2020,0,0
Nigeria,Plateau,Langtang South,2021,0,0
Nigeria,Plateau,Langtang South,2022,0,0
Nigeria,Plateau,Langtang South,2023,0,0
Nigeria,Plateau,Langtang South,2024,0,0
Nigeria,Plateau,Langtang South,2025,0,0
Nigeria,Plateau,Langtang South,2026,0,0
Nigeria,Plateau,Mangu,1997,0,0
Nigeria,Plateau,Mangu,1998,0,0
Nigeria,Plateau,Mangu,1999,0,0
Nigeria,Plateau,Mangu,2000,0,0
Nigeria,Plateau,Mangu,2001,0,0
Nigeria,Plateau,Mangu,2002,0,0
Nigeria,Plateau,Mangu,2003,0,0
Nigeria,Plateau,Mangu,2004,0,0
Nigeria,Plateau,Mangu,2005,0,0
Nigeria,Plateau,Mangu,2006,0,0
Nigeria,Plateau,Mangu,2007,0,0
Nigeria,Plateau,Mangu,2008,0,0
Nigeria,Plateau,Mangu,2009,0,0
Nigeria,Plateau,Mangu,2010,2,25
Nigeria,Plateau,Mangu,2011,0,0
Nigeria,Plateau,Mangu,2012,0,0
Nigeria,Plateau,Mangu,2013,0,0
Nigeria,Plateau,Mangu,2014,1,2
Nigeria,Plateau,Mangu,2015,3,22
Nigeria,Plateau,Mangu,2016,0,0
Nigeria,Plateau,Mangu,2017,0,0
Nigeria,Plateau,Mangu,2018,1,11
Nigeria,Plateau,Mangu,2019,3,2
Nigeria,Plateau,Mangu,2020,5,17
Nigeria,Plateau,Mangu,2021,1,0
Nigeria,Plateau,Mangu,2022,14,16
Nigeria,Plateau,Mangu,2023,29,139
Nigeria,Plateau,Mangu,2024,5,25
Nigeria,Plateau,Mangu,2025,23,90
Nigeria,Plateau,Mangu,2026,1,1
Nigeria,Plateau,Mikang,1997,0,0
Nigeria,Plateau,Mikang,1998,0,0
Nigeria,Plateau,Mikang,1999,0,0
Nigeria,Plateau,Mikang,2000,0,0
Nigeria,Plateau,Mikang,2001,0,0
Nigeria,Plateau,Mikang,2002,0,0
Nigeria,Plateau,Mikang,2003,1,30
Nigeria,Plateau,Mikang,2004,1,40
Nigeria,Plateau,Mikang,2005,0,0
Nigeria,Plateau,Mikang,2006,0,0
Nigeria,Plateau,Mikang,2007,0,0
Nigeria,Plateau,Mikang,2008,0,0
Nigeria,Plateau,Mikang,2009,0,0
Nigeria,Plateau,Mikang,2010,0,0
Nigeria,Plateau,Mikang,2011,0,0
Nigeria,Plateau,Mikang,2012,0,0
Nigeria,Plateau,Mikang,2013,0,0
Nigeria,Plateau,Mikang,2014,0,0
Nigeria,Plateau,Mikang,2015,0,0
Nigeria,Plateau,Mikang,2016,0,0
Nigeria,Plateau,Mikang,2017,0,0
Nigeria,Plateau,Mikang,2018,0,0
Nigeria,Plateau,Mikang,2019,0,0
Nigeria,Plateau,Mikang,2020,0,0
Nigeria,Plateau,Mikang,2021,1,0
Nigeria,Plateau,Mikang,2022,1,0
Nigeria,Plateau,Mikang,2023,0,0
Nigeria,Plateau,Mikang,2024,0,0
Nigeria,Plateau,Mikang,2025,0,0
Nigeria,Plateau,Mikang,2026,0,0
Nigeria,Plateau,Pankshin,1997,0,0
Nigeria,Plateau,Pankshin,1998,0,0
Nigeria,Plateau,Pankshin,1999,0,0
Nigeria,Plateau,Pankshin,2000,0,0
Nigeria,Plateau,Pankshin,2001,0,0
Nigeria,Plateau,Pankshin,2002,0,0
Nigeria,Plateau,Pankshin,2003,0,0
Nigeria,Plateau,Pankshin,2004,0,0
Nigeria,Plateau,Pankshin,2005,0,0
Nigeria,Plateau,Pankshin,2006,0,0
Nigeria,Plateau,Pankshin,2007,0,0
Nigeria,Plateau,Pankshin,2008,0,0
Nigeria,Plateau,Pankshin,2009,0,0
Nigeria,Plateau,Pankshin,2010,0,0
Nigeria,Plateau,Pankshin,2011,0,0
Nigeria,Plateau,Pankshin,2012,0,0
Nigeria,Plateau,Pankshin,2013,0,0
Nigeria,Plateau,Pankshin,2014,0,0
Nigeria,Plateau,Pankshin,2015,0,0
Nigeria,Plateau,Pankshin,2016,1,1
Nigeria,Plateau,Pankshin,2017,0,0
Nigeria,Plateau,Pankshin,2018,0,0
Nigeria,Plateau,Pankshin,2019,0,0
Nigeria,Plateau,Pankshin,2020,0,0
Nigeria,Plateau,Pankshin,2021,0,0
Nigeria,Plateau,Pankshin,2022,2,1
Nigeria,Plateau,Pankshin,2023,1,0
Nigeria,Plateau,Pankshin,2024,5,17
Nigeria,Plateau,Pankshin,2025,2,1
Nigeria,Plateau,Pankshin,2026,0,0
Nigeria,Plateau,Quan-Pan,1997,0,0
Nigeria,Plateau,Quan-Pan,1998,0,0
Nigeria,Plateau,Quan-Pan,1999,0,0
Nigeria,Plateau,Quan-Pan,2000,0,0
Nigeria,Plateau,Quan-Pan,2001,0,0
Nigeria,Plateau,Quan-Pan,2002,0,0
Nigeria,Plateau,Quan-Pan,2003,0,0
Nigeria,Plateau,Quan-Pan,2004,4,30
Nigeria,Plateau,Quan-Pan,2005,0,0
Nigeria,Plateau,Quan-Pan,2006,0,0
Nigeria,Plateau,Quan-Pan,2007,0,0
Nigeria,Plateau,Quan-Pan,2008,0,0
Nigeria,Plateau,Quan-Pan,2009,0,0
Nigeria,Plateau,Quan-Pan,2010,0,0
Nigeria,Plateau,Quan-Pan,2011,0,0
Nigeria,Plateau,Quan-Pan,2012,0,0
Nigeria,Plateau,Quan-Pan,2013,0,0
Nigeria,Plateau,Quan-Pan,2014,0,0
Nigeria,Plateau,Quan-Pan,2015,0,0
Nigeria,Plateau,Quan-Pan,2016,0,0
Nigeria,Plateau,Quan-Pan,2017,0,0
Nigeria,Plateau,Quan-Pan,2018,0,0
Nigeria,Plateau,Quan-Pan,2019,1,0
Nigeria,Plateau,Quan-Pan,2020,0,0
Nigeria,Plateau,Quan-Pan,2021,0,0
Nigeria,Plateau,Quan-Pan,2022,4,1
Nigeria,Plateau,Quan-Pan,2023,0,0
Nigeria,Plateau,Quan-Pan,2024,1,0
Nigeria,Plateau,Quan-Pan,2025,2,5
Nigeria,Plateau,Quan-Pan,2026,1,7
Nigeria,Plateau,Riyom,1997,0,0
Nigeria,Plateau,Riyom,1998,0,0
Nigeria,Plateau,Riyom,1999,0,0
Nigeria,Plateau,Riyom,2000,0,0
Nigeria,Plateau,Riyom,2001,0,0
Nigeria,Plateau,Riyom,2002,0,0
Nigeria,Plateau,Riyom,2003,0,0
Nigeria,Plateau,Riyom,2004,0,0
Nigeria,Plateau,Riyom,2005,0,0
Nigeria,Plateau,Riyom,2006,0,0
Nigeria,Plateau,Riyom,2007,0,0
Nigeria,Plateau,Riyom,2008,0,0
Nigeria,Plateau,Riyom,2009,0,0
Nigeria,Plateau,Riyom,2010,1,1
Nigeria,Plateau,Riyom,2011,0,0
Nigeria,Plateau,Riyom,2012,6,28
Nigeria,Plateau,Riyom,2013,1,1
Nigeria,Plateau,Riyom,2014,15,83
Nigeria,Plateau,Riyom,2015,1,2
Nigeria,Plateau,Riyom,2016,0,0
Nigeria,Plateau,Riyom,2017,4,24
Nigeria,Plateau,Riyom,2018,6,38
Nigeria,Plateau,Riyom,2019,2,11
Nigeria,Plateau,Riyom,2020,4,9
Nigeria,Plateau,Riyom,2021,10,18
Nigeria,Plateau,Riyom,2022,8,9
Nigeria,Plateau,Riyom,2023,17,49
Nigeria,Plateau,Riyom,2024,4,20
Nigeria,Plateau,Riyom,2025,23,59
Nigeria,Plateau,Riyom,2026,12,13
Nigeria,Plateau,Shendam,1997,0,0
Nigeria,Plateau,Shendam,1998,0,0
Nigeria,Plateau,Shendam,1999,0,0
Nigeria,Plateau,Shendam,2000,0,0
Nigeria,Plateau,Shendam,2001,0,0
Nigeria,Plateau,Shendam,2002,0,0
Nigeria,Plateau,Shendam,2003,0,0
Nigeria,Plateau,Shendam,2004,12,840
Nigeria,Plateau,Shendam,2005,0,0
Nigeria,Plateau,Shendam,2006,0,0
Nigeria,Plateau,Shendam,2007,0,0
Nigeria,Plateau,Shendam,2008,0,0
Nigeria,Plateau,Shendam,2009,0,0
Nigeria,Plateau,Shendam,2010,0,0
Nigeria,Plateau,Shendam,2011,0,0
Nigeria,Plateau,Shendam,2012,0,0
Nigeria,Plateau,Shendam,2013,3,16
Nigeria,Plateau,Shendam,2014,3,22
Nigeria,Plateau,Shendam,2015,0,0
Nigeria,Plateau,Shendam,2016,0,0
Nigeria,Plateau,Shendam,2017,0,0
Nigeria,Plateau,Shendam,2018,1,0
Nigeria,Plateau,Shendam,2019,0,0
Nigeria,Plateau,Shendam,2020,0,0
Nigeria,Plateau,Shendam,2021,0,0
Nigeria,Plateau,Shendam,2022,2,3
Nigeria,Plateau,Shendam,2023,0,0
Nigeria,Plateau,Shendam,2024,0,0
Nigeria,Plateau,Shendam,2025,1,0
Nigeria,Plateau,Shendam,2026,1,0
Nigeria,Plateau,Wase,1997,0,0
Nigeria,Plateau,Wase,1998,0,0
Nigeria,Plateau,Wase,1999,0,0
Nigeria,Plateau,Wase,2000,0,0
Nigeria,Plateau,Wase,2001,0,0
Nigeria,Plateau,Wase,2002,0,0
Nigeria,Plateau,Wase,2003,1,7
Nigeria,Plateau,Wase,2004,1,0
Nigeria,Plateau,Wase,2005,0,0
Nigeria,Plateau,Wase,2006,0,0
Nigeria,Plateau,Wase,2007,0,0
Nigeria,Plateau,Wase,2008,0,0
Nigeria,Plateau,Wase,2009,0,0
Nigeria,Plateau,Wase,2010,0,0
Nigeria,Plateau,Wase,2011,0,0
Nigeria,Plateau,Wase,2012,0,0
Nigeria,Plateau,Wase,2013,5,63
Nigeria,Plateau,Wase,2014,3,28
Nigeria,Plateau,Wase,2015,2,1
Nigeria,Plateau,Wase,2016,0,0
Nigeria,Plateau,Wase,2017,0,0
Nigeria,Plateau,Wase,2018,0,0
Nigeria,Plateau,Wase,2019,0,0
Nigeria,Plateau,Wase,2020,1,0
Nigeria,Plateau,Wase,2021,3,15
Nigeria,Plateau,Wase,2022,12,31
Nigeria,Plateau,Wase,2023,1,1
Nigeria,Plateau,Wase,2024,3,24
Nigeria,Plateau,Wase,2025,9,2
Nigeria,Plateau,Wase,2026,2,1
Nigeria,Rivers,Ahoada,1997,0,0
Nigeria,Rivers,Ahoada,1998,0,0
Nigeria,Rivers,Ahoada,1999,0,0
Nigeria,Rivers,Ahoada,2000,0,0
Nigeria,Rivers,Ahoada,2001,0,0
Nigeria,Rivers,Ahoada,2002,0,0
Nigeria,Rivers,Ahoada,2003,0,0
Nigeria,Rivers,Ahoada,2004,0,0
Nigeria,Rivers,Ahoada,2005,0,0
Nigeria,Rivers,Ahoada,2006,0,0
Nigeria,Rivers,Ahoada,2007,0,0
Nigeria,Rivers,Ahoada,2008,0,0
Nigeria,Rivers,Ahoada,2009,0,0
Nigeria,Rivers,Ahoada,2010,0,0
Nigeria,Rivers,Ahoada,2011,1,0
Nigeria,Rivers,Ahoada,2012,0,0
Nigeria,Rivers,Ahoada,2013,0,0
Nigeria,Rivers,Ahoada,2014,1,0
Nigeria,Rivers,Ahoada,2015,1,0
Nigeria,Rivers,Ahoada,2016,4,32
Nigeria,Rivers,Ahoada,2017,0,0
Nigeria,Rivers,Ahoada,2018,1,0
Nigeria,Rivers,Ahoada,2019,1,0
Nigeria,Rivers,Ahoada,2020,0,0
Nigeria,Rivers,Ahoada,2021,3,3
Nigeria,Rivers,Ahoada,2022,1,0
Nigeria,Rivers,Ahoada,2023,7,11
Nigeria,Rivers,Ahoada,2024,5,8
Nigeria,Rivers,Ahoada,2025,2,1
Nigeria,Rivers,Ahoada,2026,1,1
Nigeria,Rivers,Ahoada West,1997,0,0
Nigeria,Rivers,Ahoada West,1998,0,0
Nigeria,Rivers,Ahoada West,1999,0,0
Nigeria,Rivers,Ahoada West,2000,0,0
Nigeria,Rivers,Ahoada West,2001,0,0
Nigeria,Rivers,Ahoada West,2002,0,0
Nigeria,Rivers,Ahoada West,2003,0,0
Nigeria,Rivers,Ahoada West,2004,0,0
Nigeria,Rivers,Ahoada West,2005,1,0
Nigeria,Rivers,Ahoada West,2006,0,0
Nigeria,Rivers,Ahoada West,2007,0,0
Nigeria,Rivers,Ahoada West,2008,0,0
Nigeria,Rivers,Ahoada West,2009,1,0
Nigeria,Rivers,Ahoada West,2010,0,0
Nigeria,Rivers,Ahoada West,2011,0,0
Nigeria,Rivers,Ahoada West,2012,0,0
Nigeria,Rivers,Ahoada West,2013,0,0
Nigeria,Rivers,Ahoada West,2014,0,0
Nigeria,Rivers,Ahoada West,2015,1,1
Nigeria,Rivers,Ahoada West,2016,1,8
Nigeria,Rivers,Ahoada West,2017,0,0
Nigeria,Rivers,Ahoada West,2018,0,0
Nigeria,Rivers,Ahoada West,2019,4,5
Nigeria,Rivers,Ahoada West,2020,2,6
Nigeria,Rivers,Ahoada West,2021,0,0
Nigeria,Rivers,Ahoada West,2022,4,9
Nigeria,Rivers,Ahoada West,2023,9,17
Nigeria,Rivers,Ahoada West,2024,0,0
Nigeria,Rivers,Ahoada West,2025,0,0
Nigeria,Rivers,Ahoada West,2026,0,0
Nigeria,Rivers,Akukutoru,1997,0,0
Nigeria,Rivers,Akukutoru,1998,0,0
Nigeria,Rivers,Akukutoru,1999,0,0
Nigeria,Rivers,Akukutoru,2000,0,0
Nigeria,Rivers,Akukutoru,2001,0,0
Nigeria,Rivers,Akukutoru,2002,0,0
Nigeria,Rivers,Akukutoru,2003,0,0
Nigeria,Rivers,Akukutoru,2004,0,0
Nigeria,Rivers,Akukutoru,2005,0,0
Nigeria,Rivers,Akukutoru,2006,0,0
Nigeria,Rivers,Akukutoru,2007,2,0
Nigeria,Rivers,Akukutoru,2008,3,0
Nigeria,Rivers,Akukutoru,2009,0,0
Nigeria,Rivers,Akukutoru,2010,0,0
Nigeria,Rivers,Akukutoru,2011,0,0
Nigeria,Rivers,Akukutoru,2012,0,0
Nigeria,Rivers,Akukutoru,2013,0,0
Nigeria,Rivers,Akukutoru,2014,1,2
Nigeria,Rivers,Akukutoru,2015,1,2
Nigeria,Rivers,Akukutoru,2016,0,0
Nigeria,Rivers,Akukutoru,2017,1,0
Nigeria,Rivers,Akukutoru,2018,0,0
Nigeria,Rivers,Akukutoru,2019,0,0
Nigeria,Rivers,Akukutoru,2020,1,1
Nigeria,Rivers,Akukutoru,2021,1,0
Nigeria,Rivers,Akukutoru,2022,2,0
Nigeria,Rivers,Akukutoru,2023,2,1
Nigeria,Rivers,Akukutoru,2024,0,0
Nigeria,Rivers,Akukutoru,2025,0,0
Nigeria,Rivers,Akukutoru,2026,0,0
Nigeria,Rivers,Andoni,1997,0,0
Nigeria,Rivers,Andoni,1998,0,0
Nigeria,Rivers,Andoni,1999,0,0
Nigeria,Rivers,Andoni,2000,0,0
Nigeria,Rivers,Andoni,2001,0,0
Nigeria,Rivers,Andoni,2002,0,0
Nigeria,Rivers,Andoni,2003,0,0
Nigeria,Rivers,Andoni,2004,0,0
Nigeria,Rivers,Andoni,2005,0,0
Nigeria,Rivers,Andoni,2006,0,0
Nigeria,Rivers,Andoni,2007,0,0
Nigeria,Rivers,Andoni,2008,0,0
Nigeria,Rivers,Andoni,2009,0,0
Nigeria,Rivers,Andoni,2010,0,0
Nigeria,Rivers,Andoni,2011,0,0
Nigeria,Rivers,Andoni,2012,0,0
Nigeria,Rivers,Andoni,2013,0,0
Nigeria,Rivers,Andoni,2014,0,0
Nigeria,Rivers,Andoni,2015,0,0
Nigeria,Rivers,Andoni,2016,0,0
Nigeria,Rivers,Andoni,2017,0,0
Nigeria,Rivers,Andoni,2018,0,0
Nigeria,Rivers,Andoni,2019,2,1
Nigeria,Rivers,Andoni,2020,1,1
Nigeria,Rivers,Andoni,2021,3,4
Nigeria,Rivers,Andoni,2022,0,0
Nigeria,Rivers,Andoni,2023,0,0
Nigeria,Rivers,Andoni,2024,0,0
Nigeria,Rivers,Andoni,2025,0,0
Nigeria,Rivers,Andoni,2026,0,0
Nigeria,Rivers,Asaritoru,1997,0,0
Nigeria,Rivers,Asaritoru,1998,0,0
Nigeria,Rivers,Asaritoru,1999,0,0
Nigeria,Rivers,Asaritoru,2000,0,0
Nigeria,Rivers,Asaritoru,2001,0,0
Nigeria,Rivers,Asaritoru,2002,0,0
Nigeria,Rivers,Asaritoru,2003,0,0
Nigeria,Rivers,Asaritoru,2004,1,0
Nigeria,Rivers,Asaritoru,2005,0,0
Nigeria,Rivers,Asaritoru,2006,0,0
Nigeria,Rivers,Asaritoru,2007,0,0
Nigeria,Rivers,Asaritoru,2008,0,0
Nigeria,Rivers,Asaritoru,2009,0,0
Nigeria,Rivers,Asaritoru,2010,0,0
Nigeria,Rivers,Asaritoru,2011,0,0
Nigeria,Rivers,Asaritoru,2012,0,0
Nigeria,Rivers,Asaritoru,2013,1,0
Nigeria,Rivers,Asaritoru,2014,0,0
Nigeria,Rivers,Asaritoru,2015,3,5
Nigeria,Rivers,Asaritoru,2016,2,2
Nigeria,Rivers,Asaritoru,2017,0,0
Nigeria,Rivers,Asaritoru,2018,0,0
Nigeria,Rivers,Asaritoru,2019,1,0
Nigeria,Rivers,Asaritoru,2020,0,0
Nigeria,Rivers,Asaritoru,2021,2,2
Nigeria,Rivers,Asaritoru,2022,0,0
Nigeria,Rivers,Asaritoru,2023,0,0
Nigeria,Rivers,Asaritoru,2024,0,0
Nigeria,Rivers,Asaritoru,2025,0,0
Nigeria,Rivers,Asaritoru,2026,0,0
Nigeria,Rivers,Bonny,1997,0,0
Nigeria,Rivers,Bonny,1998,1,0
Nigeria,Rivers,Bonny,1999,0,0
Nigeria,Rivers,Bonny,2000,0,0
Nigeria,Rivers,Bonny,2001,0,0
Nigeria,Rivers,Bonny,2002,0,0
Nigeria,Rivers,Bonny,2003,0,0
Nigeria,Rivers,Bonny,2004,1,0
Nigeria,Rivers,Bonny,2005,1,0
Nigeria,Rivers,Bonny,2006,2,0
Nigeria,Rivers,Bonny,2007,3,6
Nigeria,Rivers,Bonny,2008,4,1
Nigeria,Rivers,Bonny,2009,5,0
Nigeria,Rivers,Bonny,2010,2,1
Nigeria,Rivers,Bonny,2011,1,0
Nigeria,Rivers,Bonny,2012,0,0
Nigeria,Rivers,Bonny,2013,0,0
Nigeria,Rivers,Bonny,2014,0,0
Nigeria,Rivers,Bonny,2015,0,0
Nigeria,Rivers,Bonny,2016,0,0
Nigeria,Rivers,Bonny,2017,0,0
Nigeria,Rivers,Bonny,2018,4,4
Nigeria,Rivers,Bonny,2019,4,0
Nigeria,Rivers,Bonny,2020,2,0
Nigeria,Rivers,Bonny,2021,3,1
Nigeria,Rivers,Bonny,2022,1,0
Nigeria,Rivers,Bonny,2023,1,0
Nigeria,Rivers,Bonny,2024,0,0
Nigeria,Rivers,Bonny,2025,2,0
Nigeria,Rivers,Bonny,2026,0,0
Nigeria,Rivers,Degema,1997,0,0
Nigeria,Rivers,Degema,1998,0,0
Nigeria,Rivers,Degema,1999,0,0
Nigeria,Rivers,Degema,2000,0,0
Nigeria,Rivers,Degema,2001,0,0
Nigeria,Rivers,Degema,2002,0,0
Nigeria,Rivers,Degema,2003,2,1
Nigeria,Rivers,Degema,2004,1,0
Nigeria,Rivers,Degema,2005,0,0
Nigeria,Rivers,Degema,2006,1,0
Nigeria,Rivers,Degema,2007,0,0
Nigeria,Rivers,Degema,2008,0,0
Nigeria,Rivers,Degema,2009,0,0
Nigeria,Rivers,Degema,2010,0,0
Nigeria,Rivers,Degema,2011,0,0
Nigeria,Rivers,Degema,2012,0,0
Nigeria,Rivers,Degema,2013,0,0
Nigeria,Rivers,Degema,2014,1,1
Nigeria,Rivers,Degema,2015,2,1
Nigeria,Rivers,Degema,2016,0,0
Nigeria,Rivers,Degema,2017,1,0
Nigeria,Rivers,Degema,2018,0,0
Nigeria,Rivers,Degema,2019,2,3
Nigeria,Rivers,Degema,2020,3,0
Nigeria,Rivers,Degema,2021,1,0
Nigeria,Rivers,Degema,2022,3,0
Nigeria,Rivers,Degema,2023,0,0
Nigeria,Rivers,Degema,2024,1,2
Nigeria,Rivers,Degema,2025,3,1
Nigeria,Rivers,Degema,2026,0,0
Nigeria,Rivers,Eleme,1997,0,0
Nigeria,Rivers,Eleme,1998,0,0
Nigeria,Rivers,Eleme,1999,0,0
Nigeria,Rivers,Eleme,2000,0,0
Nigeria,Rivers,Eleme,2001,0,0
Nigeria,Rivers,Eleme,2002,0,0
Nigeria,Rivers,Eleme,2003,0,0
Nigeria,Rivers,Eleme,2004,0,0
Nigeria,Rivers,Eleme,2005,0,0
Nigeria,Rivers,Eleme,2006,0,0
Nigeria,Rivers,Eleme,2007,0,0
Nigeria,Rivers,Eleme,2008,0,0
Nigeria,Rivers,Eleme,2009,0,0
Nigeria,Rivers,Eleme,2010,0,0
Nigeria,Rivers,Eleme,2011,0,0
Nigeria,Rivers,Eleme,2012,0,0
Nigeria,Rivers,Eleme,2013,0,0
Nigeria,Rivers,Eleme,2014,0,0
Nigeria,Rivers,Eleme,2015,3,4
Nigeria,Rivers,Eleme,2016,2,6
Nigeria,Rivers,Eleme,2017,0,0
Nigeria,Rivers,Eleme,2018,0,0
Nigeria,Rivers,Eleme,2019,0,0
Nigeria,Rivers,Eleme,2020,2,1
Nigeria,Rivers,Eleme,2021,4,2
Nigeria,Rivers,Eleme,2022,1,2
Nigeria,Rivers,Eleme,2023,0,0
Nigeria,Rivers,Eleme,2024,3,3
Nigeria,Rivers,Eleme,2025,1,1
Nigeria,Rivers,Eleme,2026,1,0
Nigeria,Rivers,Emohua,1997,0,0
Nigeria,Rivers,Emohua,1998,0,0
Nigeria,Rivers,Emohua,1999,0,0
Nigeria,Rivers,Emohua,2000,0,0
Nigeria,Rivers,Emohua,2001,0,0
Nigeria,Rivers,Emohua,2002,0,0
Nigeria,Rivers,Emohua,2003,0,0
Nigeria,Rivers,Emohua,2004,0,0
Nigeria,Rivers,Emohua,2005,0,0
Nigeria,Rivers,Emohua,2006,0,0
Nigeria,Rivers,Emohua,2007,1,0
Nigeria,Rivers,Emohua,2008,0,0
Nigeria,Rivers,Emohua,2009,1,0
Nigeria,Rivers,Emohua,2010,0,0
Nigeria,Rivers,Emohua,2011,1,0
Nigeria,Rivers,Emohua,2012,0,0
Nigeria,Rivers,Emohua,2013,1,2
Nigeria,Rivers,Emohua,2014,0,0
Nigeria,Rivers,Emohua,2015,1,0
Nigeria,Rivers,Emohua,2016,1,1
Nigeria,Rivers,Emohua,2017,3,0
Nigeria,Rivers,Emohua,2018,2,11
Nigeria,Rivers,Emohua,2019,8,8
Nigeria,Rivers,Emohua,2020,1,2
Nigeria,Rivers,Emohua,2021,3,4
Nigeria,Rivers,Emohua,2022,16,9
Nigeria,Rivers,Emohua,2023,12,5
Nigeria,Rivers,Emohua,2024,3,1
Nigeria,Rivers,Emohua,2025,2,1
Nigeria,Rivers,Emohua,2026,0,0
Nigeria,Rivers,Etche,1997,0,0
Nigeria,Rivers,Etche,1998,0,0
Nigeria,Rivers,Etche,1999,0,0
Nigeria,Rivers,Etche,2000,0,0
Nigeria,Rivers,Etche,2001,0,0
Nigeria,Rivers,Etche,2002,0,0
Nigeria,Rivers,Etche,2003,0,0
Nigeria,Rivers,Etche,2004,0,0
Nigeria,Rivers,Etche,2005,0,0
Nigeria,Rivers,Etche,2006,0,0
Nigeria,Rivers,Etche,2007,0,0
Nigeria,Rivers,Etche,2008,0,0
Nigeria,Rivers,Etche,2009,0,0
Nigeria,Rivers,Etche,2010,0,0
Nigeria,Rivers,Etche,2011,0,0
Nigeria,Rivers,Etche,2012,1,1
Nigeria,Rivers,Etche,2013,0,0
Nigeria,Rivers,Etche,2014,0,0
Nigeria,Rivers,Etche,2015,0,0
Nigeria,Rivers,Etche,2016,1,1
Nigeria,Rivers,Etche,2017,0,0
Nigeria,Rivers,Etche,2018,0,0
Nigeria,Rivers,Etche,2019,3,5
Nigeria,Rivers,Etche,2020,4,4
Nigeria,Rivers,Etche,2021,1,0
Nigeria,Rivers,Etche,2022,2,0
Nigeria,Rivers,Etche,2023,4,1
Nigeria,Rivers,Etche,2024,2,3
Nigeria,Rivers,Etche,2025,0,0
Nigeria,Rivers,Etche,2026,3,1
Nigeria,Rivers,Gonaka,1997,0,0
Nigeria,Rivers,Gonaka,1998,0,0
Nigeria,Rivers,Gonaka,1999,0,0
Nigeria,Rivers,Gonaka,2000,0,0
Nigeria,Rivers,Gonaka,2001,0,0
Nigeria,Rivers,Gonaka,2002,0,0
Nigeria,Rivers,Gonaka,2003,0,0
Nigeria,Rivers,Gonaka,2004,0,0
Nigeria,Rivers,Gonaka,2005,0,0
Nigeria,Rivers,Gonaka,2006,0,0
Nigeria,Rivers,Gonaka,2007,0,0
Nigeria,Rivers,Gonaka,2008,0,0
Nigeria,Rivers,Gonaka,2009,0,0
