"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2000","JOR","400","Jordan","Zarqa","JOR.12_1","JO.AZ","32.0513000488281","36.1056022644043","687339","163.1","4213.9","4959.8","2983.2","4415.1","539.8","1264.1","2305.6","3499.2","4415.1","5152.9","5750.2","8638.6","11549.6","14078.6"
"2000","KEN","404","Kenya","Baringo","KEN.1_1","KE.BA","0.528040647506714","35.8919715881348","419683","39.2","10718.1","185.6","71.4","62.9","16.3","24.2","33.9","46.8","62.9","86.5","126.6","188.2","324.8","4938.3"
"2000","KEN","404","Kenya","Bomet","KEN.2_1","KE.BO","-0.749081611633301","35.2734642028809","575938","241.1","2388.7","354.8","317.7","322.9","179.7","225.9","257.9","289.1","322.9","358.9","403.1","446.2","526.1","2529.8"
"2000","KEN","404","Kenya","Bungoma","KEN.3_1","KE.BN","0.697009325027466","34.7070350646973","1364720","380.2","3589.1","633.2","516.5","467.9","322.0","382.3","416.9","443.2","467.9","498.6","543.2","640.3","991.5","5742.5"
"2000","KEN","404","Kenya","Busia","KEN.4_1","KE.BS","0.428584486246109","34.2121543884277","622874","374.1","1665.2","631.7","440.1","367.7","255.3","294.2","320.7","343.7","367.7","397.0","436.5","511.7","1140.5","8267.8"
"2000","KEN","404","Kenya","Elgeyo-Marakwet","KEN.5_1","KE.EM","0.758649349212646","35.5380249023438","268436","95.3","2815.6","190.8","136.5","144.0","46.7","69.4","93.6","116.6","144.0","177.0","210.3","260.9","348.3","1665.2"
"2000","KEN","404","Kenya","Embu","KEN.6_1","KE.EB","-0.537770211696625","37.5685653686523","471825","167.7","2814.2","634.1","317.4","357.0","71.8","119.6","169.8","246.2","357.0","508.9","587.0","674.7","830.8","12424.7"
"2000","KEN","404","Kenya","Garissa","KEN.7_1","KE.GA","-0.23165363073349","39.971305847168","292947","6.7","44043.9","570.8","52.5","24.7","3.2","5.4","8.2","12.5","24.7","77.8","428.5","856.6","2016.4","7428.9"
"2000","KEN","404","Kenya","Homa Bay","KEN.8_1","KE.HB","-0.538641095161438","34.4994087219238","838604","272.0","3083.4","461.1","343.2","314.5","165.2","211.3","244.0","279.4","314.5","364.8","426.5","515.0","798.7","4400.4"
"2000","KEN","404","Kenya","Isiolo","KEN.9_1","KE.IS","0.611177504062653","38.0001983642578","129460","5.1","25551.4","944.8","48.0","18.3","2.3","4.3","7.6","12.1","18.3","29.0","548.7","1824.2","3679.1","8329.3"
"2000","KEN","404","Kenya","Kajiado","KEN.10_1","KE.KJ","-1.88889527320862","36.9180870056152","534173","24.4","21909.9","1728.2","162.0","101.0","8.9","15.2","24.1","43.1","101.0","275.6","999.2","2218.6","6077.6","19132.6"
"2000","KEN","404","Kenya","Kakamega","KEN.11_1","KE.KK","0.324227511882782","34.6589241027832","1231718","502.1","2453.1","743.8","607.2","545.1","371.1","416.2","456.4","496.7","545.1","589.9","651.8","783.7","1124.7","6658.2"
"2000","KEN","404","Kenya","Kericho","KEN.12_1","KE.KR","-0.347030758857727","35.2586250305176","592472","229.0","2587.6","499.9","341.5","365.6","129.8","188.3","253.2","318.1","365.6","409.8","468.4","529.3","707.1","6336.1"
"2000","KEN","404","Kenya","Kiambu","KEN.13_1","KE.KB","-1.10829710960388","36.8356094360352","1488568","576.9","2580.4","3257.7","1333.5","1184.3","308.5","468.6","618.6","828.9","1184.3","1740.3","2551.1","4032.4","7557.8","38898.9"
"2000","KEN","404","Kenya","Kilifi","KEN.14_1","KE.KF","-3.51586627960205","39.8130493164062","938803","74.2","12655.7","1011.8","340.2","335.6","53.8","104.5","162.1","232.7","335.6","462.6","650.4","1167.1","2875.8","16231.9"
"2000","KEN","404","Kenya","Kirinyaga","KEN.15_1","KE.KY","-0.560556352138519","37.3072853088379","492914","330.9","1489.7","657.5","534.2","527.3","259.5","350.6","419.8","468.5","527.3","600.4","663.4","772.2","1128.6","5359.6"
"2000","KEN","404","Kenya","Kisii","KEN.16_1","KE.KI","-0.76150369644165","34.7736930847168","1025975","776.8","1320.8","1014.0","854.4","778.2","539.1","613.6","672.1","724.2","778.2","837.6","916.7","1050.8","1458.9","10385.6"
"2000","KEN","404","Kenya","Kisumu","KEN.17_1","KE.KU","-0.134658217430115","34.818790435791","874682","415.0","2107.6","2800.7","860.9","542.8","200.6","276.7","337.3","425.7","542.8","734.4","1243.1","3872.7","10590.1","22997.5"
"2000","KEN","404","Kenya","Kitui","KEN.18_1","KE.KT","-1.25126755237579","38.1125030517578","918737","30.1","30571.2","202.6","78.5","68.0","24.7","36.0","45.7","55.8","68.0","87.5","124.3","178.9","292.5","7121.4"
"2000","KEN","404","Kenya","Kwale","KEN.19_1","KE.KW","-4.2329683303833","39.3581047058105","524612","63.0","8329.7","410.0","153.7","135.6","29.2","55.1","80.5","106.0","135.6","170.1","246.4","469.3","1136.9","7969.5"
"2000","KEN","404","Kenya","Laikipia","KEN.20_1","KE.LK","0.198810115456581","36.6522674560547","304703","31.9","9564.6","416.1","96.7","92.8","12.3","23.1","41.9","65.7","92.8","125.5","182.2","267.1","1186.1","6783.7"
"2000","KEN","404","Kenya","Lamu","KEN.21_1","KE.LM","-2.25353288650513","40.7876510620117","85309","13.2","6456.3","105505.2","334.8","79.7","7.7","17.0","34.5","56.6","79.7","159.5","549.5","16077.6","218762.5","951626.0"
"2000","KEN","404","Kenya","Machakos","KEN.22_1","KE.MC","-1.31982219219208","37.352108001709","982760","163.6","6006.7","649.8","302.9","257.1","78.3","111.7","148.4","191.6","257.1","387.5","535.9","755.0","1716.7","14373.4"
"2000","KEN","404","Kenya","Makueni","KEN.23_1","KE.MK","-1.98138654232025","37.6510009765625","807427","98.4","8206.4","226.5","162.1","165.8","57.4","78.9","102.8","133.3","165.8","202.6","250.8","331.6","459.2","2278.4"
"2000","KEN","404","Kenya","Mandera","KEN.24_1","KE.MD","3.46113395690918","40.8478965759277","501527","19.7","25503.4","344.5","51.6","33.9","8.5","11.7","16.6","25.1","33.9","47.3","79.0","199.6","1002.2","8774.0"
"2000","KEN","404","Kenya","Marsabit","KEN.25_1","KE.MB","2.97454214096069","38.031192779541","262008","3.7","71308.8","524.9","22.3","11.0","1.4","2.5","4.0","6.2","11.0","22.6","50.8","160.8","2360.6","6596.8"
"2000","KEN","404","Kenya","Meru","KEN.26_1","KE.ME","0.136317744851112","37.7773818969727","1236493","176.3","7015.1","768.6","473.0","519.0","121.1","234.8","337.5","427.7","519.0","639.3","799.9","1032.5","1451.9","12140.6"
"2000","KEN","404","Kenya","Migori","KEN.27_1","KE.MG","-1.01801145076752","34.4702033996582","821551","311.3","2639.2","662.8","399.9","351.7","170.8","219.8","264.2","306.6","351.7","403.9","462.2","601.1","1232.9","11406.2"
"2000","KEN","404","Kenya","Mombasa","KEN.28_1","KE.MM","-4.02987194061279","39.6632995605469","786115","3012.6","260.9","9056.3","5932.2","6387.0","1787.3","2929.3","4286.9","5223.2","6387.0","7809.3","9806.8","12279.4","17779.3","106035.3"
"2000","KEN","404","Kenya","Murang'a","KEN.29_1","KE.MU","-0.804684281349182","37.0390701293945","884756","350.0","2527.6","588.2","488.0","511.6","230.9","341.6","414.3","466.3","511.6","556.4","616.0","710.7","886.6","7977.6"
"2000","KEN","404","Kenya","Nairobi","KEN.30_1","KE.NB","-1.27401530742645","36.8512840270996","2453908","3448.6","711.6","23974.2","12520.5","15499.8","2142.9","4174.0","7034.1","11154.6","15499.8","21168.5","28358.2","39335.5","59344.2","145195.4"
"2000","KEN","404","Kenya","Nakuru","KEN.31_1","KE.NK","-0.381793111562729","36.0453796386719","1256704","172.0","7304.8","1987.8","471.8","294.6","87.0","133.4","167.2","217.8","294.6","486.9","937.4","2008.1","6914.1","22366.0"
"2000","KEN","404","Kenya","Nandi","KEN.32_1","KE.ND","0.190112754702568","35.0891227722168","602070","211.8","2843.0","338.6","264.5","250.6","133.1","163.6","187.2","212.1","250.6","296.1","341.7","408.0","569.2","4112.7"
"2000","KEN","404","Kenya","Narok","KEN.33_1","KE.NR","-1.05101668834686","35.4791793823242","692674","38.5","17968.9","168.7","84.1","91.9","14.9","28.3","47.1","67.0","91.9","123.9","180.2","247.8","343.9","2838.6"
"2000","KEN","404","Kenya","Nyamira","KEN.34_1","KE.NM","-0.621629416942596","34.9480857849121","541273","600.9","900.8","747.8","677.5","703.9","397.4","524.2","602.2","656.0","703.9","755.9","817.1","893.1","1125.9","7314.4"
"2000","KEN","404","Kenya","Nyandarua","KEN.35_1","KE.NN","-0.348781198263168","36.4616851806641","558599","171.6","3254.6","317.6","249.4","244.4","110.6","140.3","173.6","213.0","244.4","282.3","336.3","415.3","632.7","2400.6"
"2000","KEN","404","Kenya","Nyeri","KEN.36_1","KE.NI","-0.413550227880478","37.0004997253418","641605","191.6","3349.1","790.1","447.1","472.2","117.0","228.9","354.0","424.2","472.2","523.1","581.5","677.6","1503.9","11011.1"
"2000","KEN","404","Kenya","Samburu","KEN.37_1","KE.SA","1.26766169071198","36.9144439697266","173996","8.3","21046.9","119.7","23.0","16.9","3.3","5.7","8.5","11.8","16.9","26.6","43.5","92.1","276.3","2140.5"
"2000","KEN","404","Kenya","Siaya","KEN.38_1","KE.SI","0.0291046388447285","34.3008003234863","763589","300.7","2539.6","418.7","348.1","327.3","185.9","237.0","270.8","296.6","327.3","362.2","415.0","517.3","701.6","3993.0"
"2000","KEN","404","Kenya","Taita Taveta","KEN.39_1","KE.TT","-3.42188549041748","38.2751808166504","237795","13.9","17153.7","423.7","138.6","159.4","17.1","37.6","61.1","92.9","159.4","256.8","382.9","565.0","1113.2","4848.2"
"2000","KEN","404","Kenya","Tana River","KEN.40_1","KE.TR","-1.48008835315704","39.8456077575684","214279","5.5","39301.9","108.1","25.7","25.3","3.3","8.4","13.5","18.6","25.3","35.5","49.9","75.2","187.4","4031.9"
"2000","KEN","404","Kenya","Tharaka-Nithi","KEN.41_1","KE.NT","-0.24646520614624","37.7866859436035","318932","123.6","2579.9","372.0","244.1","284.5","67.5","107.3","137.2","175.9","284.5","402.2","504.9","595.3","700.4","2787.4"
"2000","KEN","404","Kenya","Trans Nzoia","KEN.42_1","KE.TN","1.02661848068237","34.9946594238281","632600","255.4","2476.5","1107.8","390.1","313.0","154.6","198.6","246.9","280.7","313.0","352.1","426.5","552.3","1417.5","24353.0"
"2000","KEN","404","Kenya","Turkana","KEN.43_1","KE.TU","3.2588906288147","35.3710556030273","663068","9.8","67666.7","64.0","18.9","14.5","4.4","6.5","8.8","11.2","14.5","20.1","29.3","45.7","144.6","2251.0"
"2000","KEN","404","Kenya","Uasin Gishu","KEN.44_1","KE.UG","0.549572646617889","35.2768859863281","721237","209.7","3440.2","1148.0","410.7","246.2","98.9","126.8","158.6","198.8","246.2","356.4","820.3","1890.6","4015.6","10159.8"
"2000","KEN","404","Kenya","Vihiga","KEN.45_1","KE.VI","0.0761063769459724","34.7091789245605","469763","838.0","560.6","979.8","912.5","886.7","635.7","731.8","790.3","836.3","886.7","953.0","1028.1","1150.3","1423.2","4271.9"
"2000","KEN","404","Kenya","Wajir","KEN.46_1","KE.WJ","2.04896926879883","39.922908782959","326963","5.8","56599.5","160.1","17.3","10.9","2.5","3.7","5.2","7.6","10.9","17.0","29.6","67.0","421.1","4014.6"
"2000","KEN","404","Kenya","West Pokot","KEN.47_1","KE.WP","1.54722380638123","35.2236366271973","414752","43.5","9537.0","152.9","78.2","79.1","19.0","32.6","46.1","61.6","79.1","102.6","133.8","180.9","282.3","3652.0"
"2000","PRK","408","North Korea","Chagang-do","PRK.1_1","KP.CH","40.794490814209","126.41552734375","1201348","72.4","16583.7","639.8","214.7","197.7","26.1","45.7","74.1","113.9","197.7","348.4","631.0","1090.8","2203.3","4482.6"
"2000","PRK","408","North Korea","Hamgyong-bukto","PRK.2_1","KP.HG","41.7752380371094","129.647155761719","2079405","131.8","15779.3","938.4","399.6","459.5","48.8","102.1","173.4","287.2","459.5","689.1","1053.0","1639.9","3052.2","4042.7"
"2000","PRK","408","North Korea","Hamgyong-namdo","PRK.3_1","KP.HN","40.0368690490723","127.839965820312","3097489","168.5","18380.3","1225.4","537.2","658.1","66.8","142.0","261.7","443.3","658.1","905.1","1249.4","2025.3","3919.4","8795.6"
"2000","PRK","408","North Korea","Hwanghae-bukto","PRK.4_1","KP.WB","38.5490074157715","126.09529876709","1708176","209.3","8161.0","1252.5","500.5","489.7","79.5","137.7","217.9","327.9","489.7","712.1","1006.1","1696.2","4342.3","8484.5"
"2000","PRK","408","North Korea","Hwanghae-namdo","PRK.5_1","KP.WN","38.1726303100586","125.570808410645","2218947","264.5","8390.3","712.3","428.4","408.9","115.7","164.7","223.6","299.8","408.9","556.5","774.1","1109.6","1788.2","3982.8"
"2000","PRK","408","North Korea","Kaesong","PRK.6_1","KP.KS","37.9703063964844","126.594665527344","312737","271.3","1152.7","828.5","498.9","518.3","109.6","171.9","255.7","364.2","518.3","791.9","1156.4","1581.4","2042.7","2897.7"
"2000","PRK","408","North Korea","Kangwon-do","PRK.7_1","KP.KW","38.9051322937012","127.411964416504","1408177","138.3","10184.1","891.3","365.2","393.5","48.7","80.4","138.2","237.3","393.5","624.9","954.6","1622.7","2842.7","4409.1"
"2000","PRK","408","North Korea","Kumgangsan","PRK.8_1","NA","38.5868797302246","128.019668579102","53632","54.4","986.2","89.9","68.9","63.4","27.2","35.2","42.0","50.7","63.4","79.7","104.8","138.2","207.9","329.1"
"2000","PRK","408","North Korea","P'yongan-bukto","PRK.9_1","KP.PB","39.9391098022461","125.153114318848","2206676","181.1","12182.3","633.0","348.4","352.2","76.0","120.7","174.2","241.8","352.2","511.0","740.2","1082.5","1505.0","5230.4"
"2000","PRK","408","North Korea","P'yongan-namdo","PRK.10_1","KP.PN","39.3056335449219","125.820213317871","4100395","333.4","12298.9","1334.6","759.5","837.1","162.2","301.6","459.3","640.4","837.1","1077.9","1441.3","1996.2","3205.3","9280.7"
"2000","PRK","408","North Korea","P'yongyang","PRK.11_1","KP.PY","39.0490341186523","125.801300048828","3334802","1253.6","2660.1","3403.1","2433.0","3134.8","637.6","1158.0","1825.5","2516.7","3134.8","3773.3","4458.9","5092.4","5734.7","15665.8"
"2000","PRK","408","North Korea","Rason","PRK.12_1","KP.NJ","42.3320617675781","130.379257202148","192236","231.6","830.2","811.5","446.4","489.5","88.5","116.6","178.4","290.3","489.5","772.4","1227.7","1662.1","2090.1","2488.8"
"2000","PRK","408","North Korea","Ryanggang","PRK.13_1","KP.YG","41.3552589416504","128.233551025391","680393","49.1","13851.6","378.5","123.8","104.1","17.6","28.9","42.8","65.4","104.1","175.0","313.9","569.7","1119.0","3327.6"
"2000","PRK","408","North Korea","Sinuiju","PRK.14_1","NA","40.0818824768066","124.40852355957","334657","3505.7","95.5","4298.9","3941.0","4516.5","1977.3","2694.4","3308.3","3994.6","4516.5","5015.9","5472.2","5756.7","6227.8","7557.4"
"2000","KOR","410","South Korea","Busan","KOR.1_1","KR.PU","35.1613693237305","129.067443847656","3523246","5131.3","686.6","13411.6","11058.4","13835.6","4771.4","8067.7","10252.3","12215.6","13835.6","14941.7","16506.9","19594.4","21660.3","26213.4"
"2000","KOR","410","South Korea","Chungcheongbuk-do","KOR.2_1","KR.GB","36.7085075378418","127.642921447754","1616419","220.6","7326.2","3472.9","1152.0","1588.0","76.0","182.0","398.4","816.8","1588.0","2924.3","4861.4","7244.5","10498.9","13751.4"
"2000","KOR","410","South Korea","Chungcheongnam-do","KOR.3_1","KR.GN","36.5951461791992","126.894996643066","1751354","219.7","7971.5","1230.7","526.8","549.5","80.6","126.3","202.6","338.2","549.5","868.7","1354.4","2086.7","3306.1","8378.0"
"2000","KOR","410","South Korea","Daegu","KOR.4_1","KR.TG","35.8520393371582","128.592254638672","2284014","2750.7","830.3","10342.7","7975.8","10043.0","2511.7","4928.2","7137.7","8940.1","10043.0","12719.7","14310.2","15527.3","16995.2","21614.2"
"2000","KOR","410","South Korea","Daejeon","KOR.5_1","KR.TJ","36.3326454162598","127.394950866699","1306836","2681.3","487.4","9134.0","6181.4","9169.4","1286.1","2343.2","4295.6","6805.8","9169.4","11682.5","13267.1","15219.1","17885.2","20329.1"
"2000","KOR","410","South Korea","Gangwon-do","KOR.6_1","KR.KW","37.6800155639648","128.317153930664","1550341","87.9","17646.3","1487.6","468.9","666.3","27.4","69.8","165.5","364.5","666.3","1142.5","1845.7","2850.3","4310.9","7878.9"
"2000","KOR","410","South Korea","Gwangju","KOR.7_1","KR.KJ","35.1513710021973","126.877815246582","1253630","2954.7","424.3","7557.9","5650.4","7142.9","1592.4","2825.2","4190.1","5785.2","7142.9","9189.6","11026.4","12194.8","13379.6","17887.5"
"2000","KOR","410","South Korea","Gyeonggi-do","KOR.8_1","KR.KG","37.4465866088867","127.009094238281","9562520","961.7","9943.7","7864.1","3945.8","5557.6","425.5","1225.7","2269.0","3719.0","5557.6","7816.0","11045.4","14441.6","18866.9","33013.6"
"2000","KOR","410","South Korea","Gyeongsangbuk-do","KOR.9_1","KR.KB","36.1530532836914","128.773071289062","3112609","161.9","19220.3","2115.5","669.7","797.3","53.3","121.4","260.0","464.5","797.3","1343.5","2093.8","3338.8","5676.7","21463.5"
"2000","KOR","410","South Korea","Gyeongsangnam-do","KOR.10_1","KR.KN","35.2089614868164","128.53141784668","3179831","316.9","10034.6","2867.6","1196.9","1551.8","118.4","273.1","554.2","982.6","1551.8","2319.8","3499.2","5216.5","7757.6","17916.7"
"2000","KOR","410","South Korea","Incheon","KOR.11_1","KR.IN","37.3973999023438","126.771514892578","2782509","2743.1","1014.4","13146.8","9897.0","13758.8","3065.8","6073.4","8708.0","11328.3","13758.8","16098.2","18515.8","20142.8","21661.3","26039.5"
"2000","KOR","410","South Korea","Jeju","KOR.12_1","KR.CJ","33.4241752624512","126.531478881836","525708","279.7","1879.3","1332.0","612.4","523.4","117.3","171.6","235.3","343.6","523.4","908.3","1675.9","2839.8","3978.2","6224.5"
"2000","KOR","410","South Korea","Jeollabuk-do","KOR.13_1","KR.CB","35.8055648803711","127.00910949707","1953135","234.1","8342.5","3171.0","1076.7","1462.4","87.6","173.7","376.2","770.7","1462.4","2492.8","4022.5","5861.4","8808.2","16549.1"
"2000","KOR","410","South Korea","Jeollanam-do","KOR.14_1","KR.CN","34.8838043212891","127.004890441895","2172728","176.8","12288.3","1976.4","599.6","651.9","59.4","97.0","164.4","319.4","651.9","1192.4","2133.6","3458.4","5607.0","13785.4"
"2000","KOR","410","South Korea","Sejong","KOR.15_1","KR.SJ","36.5349426269531","127.254051208496","44616","133.7","333.6","224.2","178.0","192.6","64.5","100.6","137.4","168.4","192.6","218.8","254.4","313.7","424.1","908.9"
"2000","KOR","410","South Korea","Seoul","KOR.16_1","KR.SO","37.5417671203613","126.98656463623","9762371","16785.5","581.6","21505.7","19713.4","22375.8","10956.7","15002.9","17734.2","19862.3","22375.8","24432.1","26156.6","27764.3","30755.7","42991.9"
"2000","KOR","410","South Korea","Ulsan","KOR.17_1","KR.UL","35.5291786193848","129.334899902344","997361","1232.5","809.2","5389.5","3634.5","5063.6","682.1","1866.1","3132.5","4045.3","5063.6","6150.8","7287.6","8346.1","10592.9","14777.9"
"2000","KWT","414","Kuwait","Al Ahmadi","KWT.1_1","KW.AH","28.8769302368164","48.0377426147461","353587","76.4","4630.3","114.0","98.5","126.4","39.8","62.2","83.3","103.7","126.4","147.6","155.9","161.2","165.5","2502.8"
"2000","KWT","414","Kuwait","Al Farwaniyah","KWT.2_1","KW.FA","29.25998878479","47.9389686584473","566744","2600.0","218.0","2606.8","2603.5","2633.2","2428.1","2519.8","2564.9","2606.3","2633.2","2657.5","2680.8","2709.5","2743.3","2827.7"
"2000","KWT","414","Kuwait","Al Jahrah","KWT.3_1","KW.JA","29.4835929870605","47.6031608581543","270952","21.8","12429.5","58.9","39.4","48.8","8.2","15.0","23.8","37.7","48.8","64.3","77.9","94.3","138.2","173.9"
